,id,actor_name,character,film_name,year
129332,129332,Corey Camperchioli,Jack,Migraine,2012
129333,129333,Anthony Orneta,Mive,Migraine,2012
129334,129334,Will Rogers,Paul,"Nancy, Please",2012
129335,129335,El?onore Hendricks,Nancy,"Nancy, Please",2012
129336,129336,Rebecca Lawrence,Jen,"Nancy, Please",2012
129337,129337,Santino Fontana,Charlie,"Nancy, Please",2012
129338,129338,Eilis Cahill,Amy,"Nancy, Please",2012
129339,129339,Novella Nelson,Dr. Bannister,"Nancy, Please",2012
129340,129340,Timothy Chastain,Russ,"Nancy, Please",2012
129707,129707,Melanie Griffith,Betsy,The Grief Tourist,2012
129708,129708,Eddie J. Fernandez,Osvaldo,The Grief Tourist,2012
129709,129709,Waymond Lee,Office Worker,The Grief Tourist,2012
129710,129710,Suzanne Quast,Iris,The Grief Tourist,2012
129711,129711,Michael Cudlitz,Jim,The Grief Tourist,2012
129712,129712,Pruitt Taylor Vince,Carl Marznap,The Grief Tourist,2012
129713,129713,Brad Bufanda,Manny,The Grief Tourist,2012
129714,129714,Nayo Wallace,Janita,The Grief Tourist,2012
129715,129715,Ken Garcia,Agent Gomez,The Grief Tourist,2012
129716,129716,Chris Hayes,Crime-Scene Investigator,The Grief Tourist,2012
129717,129717,Maxine English,Terry,The Grief Tourist,2012
129718,129718,Abigail Schrader,,The Grief Tourist,2012
129719,129719,Steve Nave,Reverend Amos Sanders,The Grief Tourist,2012
129720,129720,Donna Ponterotto,Gerry,The Grief Tourist,2012
129721,129721,Samantha Lester,Donna,The Grief Tourist,2012
130042,130042,Elias Koteas,Jake Klein,Jake Squared,2013
130043,130043,Jennifer Jason Leigh,Sheryl,Jake Squared,2013
130044,130044,Virginia Madsen,Beth,Jake Squared,2013
130045,130045,Kevin Railsback,Young Jake,Jake Squared,2013
130046,130046,Jane Seymour,Joanne,Jake Squared,2013
130047,130047,Mike Vogel,Actor Jake,Jake Squared,2013
130048,130048,Gia Mantegna,Sarah,Jake Squared,2013
130049,130049,Tanner Buchanan,Sammy,Jake Squared,2013
130050,130050,Ron Gilbert,Mitch Klein,Jake Squared,2013
130051,130051,Kerry Stein,Grandfather,Jake Squared,2013
130052,130052,Meredith Salenger,Mom,Jake Squared,2013
130053,130053,Liana Liberato,Young Joanne,Jake Squared,2013
130054,130054,Susan Traylor,Actor Jocelyn,Jake Squared,2013
130055,130055,Kelly Pendygraft,Actor Beth,Jake Squared,2013
130056,130056,Yetta Gottesman,J Date Woman,Jake Squared,2013
130057,130057,Norman Reedus,Justin,Sunlight Jr.,2013
130058,130058,Naomi Watts,Melissa,Sunlight Jr.,2013
130059,130059,Tess Harper,Kathleen,Sunlight Jr.,2013
130060,130060,Matt Dillon,Richie,Sunlight Jr.,2013
130061,130061,Vivian Fleming-Alvarez,Store Patron #1,Sunlight Jr.,2013
130062,130062,Antoni Corone,Edwin,Sunlight Jr.,2013
130063,130063,Janie Michele Simms,Librarian,Sunlight Jr.,2013
130064,130064,Nicole Paris Williams,OBGYN Nurse #1,Sunlight Jr.,2013
130065,130065,William Haze,Actor #1,Sunlight Jr.,2013
130066,130066,Victoria Vodar,Pretty Woman #1,Sunlight Jr.,2013
130067,130067,Yvonne Gougelet,Kristi,Sunlight Jr.,2013
130068,130068,Arias Stanley,Pretty woman #2,Sunlight Jr.,2013
130069,130069,Nicolette Noble,Aggravated Customer,Sunlight Jr.,2013
130070,130070,Leyla Lawrence,Nurse,Sunlight Jr.,2013
130071,130071,Fenix Lazzaroni,Pretty Woman #3,Sunlight Jr.,2013
130072,130072,Rachael Thompson,Crime and Punishment Woman,Sunlight Jr.,2013
130073,130073,Andrea Crouch,Yankee Mom,Sunlight Jr.,2013
130074,130074,Keith Hudson,Micky,Sunlight Jr.,2013
130075,130075,Adrienne Lovette,Vivian,Sunlight Jr.,2013
130076,130076,Dayton Sinkia,Bank Patron,Sunlight Jr.,2013
130077,130077,Jannette Sepwa,Social Worker,Sunlight Jr.,2013
130078,130078,Pedro Anaya Perez,Actor #2,Sunlight Jr.,2013
130079,130079,Casey Cook,Cody,Sunlight Jr.,2013
130080,130080,Fernando Martinez,Blue Collar Guy,Sunlight Jr.,2013
130081,130081,Ward G. Smith,Businessman,Sunlight Jr.,2013
130082,130082,Carlee Miller,Kitty Litter Lady,Sunlight Jr.,2013
130083,130083,Fawad Siddiqui,Jamshed,Sunlight Jr.,2013
130084,130084,Gabriel Alexander,Kyle,Sunlight Jr.,2013
130085,130085,Charlotte Wilson Langley,Girl on bus,Sunlight Jr.,2013
130086,130086,Beth Marshall,Molly,Sunlight Jr.,2013
130087,130087,Stephanie Ceballos,Convenience Store Patron #1,Sunlight Jr.,2013
130088,130088,David Hoyt,Darth,Sunlight Jr.,2013
130089,130089,Maureen Preuss,Helen McCormick,Sunlight Jr.,2013
130090,130090,Quinn Dudley,Store patron #2,Sunlight Jr.,2013
130091,130091,Chloe Pombo,Foster Child,Sunlight Jr.,2013
130092,130092,Salem Murphy,Sonographer,Sunlight Jr.,2013
130093,130093,Gustavo Quiroz Jr.,Jeral,Sunlight Jr.,2013
130094,130094,Beth Marshall,Molly,Sunlight Jr.,2013
130095,130095,Madison Dudley,Store patron #3,Sunlight Jr.,2013
130096,130096,Ken Anthony II,Thrift Store Patron,Sunlight Jr.,2013
130097,130097,Ken Anthony II,Bus Rider,Sunlight Jr.,2013
130098,130098,Rodney Luis Aquino,Convenience store patron #2,Sunlight Jr.,2013
130099,130099,Gustavo Perez,Mexican Construction Worker,Sunlight Jr.,2013
130100,130100,Janine Phan,Annoyed Customer,Sunlight Jr.,2013
130101,130101,James LeGros,Donald Portnoy,A Birder's Guide to Everything,2013
130102,130102,Ben Kingsley,Lawrence Konrad,A Birder's Guide to Everything,2013
130103,130103,Alex Wolff,Timmy Barsky,A Birder's Guide to Everything,2013
130104,130104,Daniela Lavender,Juliana Santos,A Birder's Guide to Everything,2013
130105,130105,Michael Chen,Peter Nessbaum,A Birder's Guide to Everything,2013
130106,130106,Kodi Smit-McPhee,David Portnoy,A Birder's Guide to Everything,2013
130107,130107,Katie Chang,Ellen Reeves,A Birder's Guide to Everything,2013
130108,130108,Ethan Cohn,Jeff,A Birder's Guide to Everything,2013
130109,130109,Briana Marin,Mara,A Birder's Guide to Everything,2013
130110,130110,Andy Prosky,Carl Senior,A Birder's Guide to Everything,2013
130111,130111,Sarah Jones,Penny,Mr. Jones,2013
130112,130112,Jon Foster,Scott,Mr. Jones,2013
130113,130113,Mark Steger,Mr. Jones,Mr. Jones,2013
130114,130114,Jordan Byrne,Peter Cavagnaro,Mr. Jones,2013
130115,130115,Jessica Dowdeswell,Hooded Penny,Mr. Jones,2013
130116,130116,Rachel O'Meara,The Skeptic,Mr. Jones,2013
130117,130117,David Clennon,The Curator,Mr. Jones,2013
130118,130118,Stanley Herman,The Old Journalist,Mr. Jones,2013
130119,130119,Diane Neal,The Scholar,Mr. Jones,2013
130120,130120,Ethan Sawyer,Alleged Scarecrow Recipient,Mr. Jones,2013
130121,130121,Faran Tahir,The Anthropologist,Mr. Jones,2013
130122,130122,Colby Minifie,Snack,Deep Powder,2013
130123,130123,Shiloh Fernandez,Danny,Deep Powder,2013
130124,130124,Josh Salatin,Kaz,Deep Powder,2013
130125,130125,Dana Eskelson,Michelle,Deep Powder,2013
130126,130126,Logan Miller,Crash,Deep Powder,2013
130127,130127,Haley Bennett,Natasha,Deep Powder,2013
130128,130128,John Magaro,Cota,Deep Powder,2013
130129,130129,Amanda Mason Warren,Officer O'Connor,Deep Powder,2013
130130,130130,Crystal Lonneberg,Prison Visitor,Deep Powder,2013
130131,130131,Thomas Schall,Lew Schwartz,Deep Powder,2013
130132,130132,James Joseph O'Neil,Officer Roberts,Deep Powder,2013
130133,130133,Tibor Feldman,Headmaster Grant,Deep Powder,2013
130134,130134,Ivan The Terrible Santiago,Prisoner,Deep Powder,2013
130135,130135,Frank Caccamo,Prison Guard,Deep Powder,2013
130136,130136,Jeremy Boros,Disciplined Student,Deep Powder,2013
130274,130274,Mark McNeil,,McChange: A Manifesto,2012
130275,130275,Josiah Sandhu,,McChange: A Manifesto,2012
130276,130276,Faraz Mohammed,,McChange: A Manifesto,2012
130277,130277,Jonathan Griffin,,McChange: A Manifesto,2012
130278,130278,Amy Duke,,McChange: A Manifesto,2012
130279,130279,Jennifer Baldwin,,McChange: A Manifesto,2012
130280,130280,Shaquille Cyril,,McChange: A Manifesto,2012
130281,130281,John Snelson,,McChange: A Manifesto,2012
130282,130282,Christopher Quilian,,McChange: A Manifesto,2012
130283,130283,Patrick Polier,,McChange: A Manifesto,2012
130288,130288,Katie Featherston,Katie,Paranormal Activity 4,2012
130289,130289,Brady Allen,Robbie,Paranormal Activity 4,2012
130290,130290,Matt Shively,Ben,Paranormal Activity 4,2012
130291,130291,Kathryn Newton,Alex,Paranormal Activity 4,2012
130292,130292,Sprague Grayden,Kristi Rey,Paranormal Activity 4,2012
130293,130293,Stephen Dunham,Doug,Paranormal Activity 4,2012
130294,130294,Alexondra Lee,Holly,Paranormal Activity 4,2012
130295,130295,Aiden Lovekamp,Wyatt,Paranormal Activity 4,2012
130296,130296,Sara Mornell,Debbie,Paranormal Activity 4,2012
130297,130297,Alisha Boe,Tara,Paranormal Activity 4,2012
130298,130298,William Juan Prieto,Hunter Rey,Paranormal Activity 4,2012
130299,130299,Brendon Eggertsen,Derek,Paranormal Activity 4,2012
130300,130300,Brian Boland,Daniel,Paranormal Activity 4,2012
130301,130301,Rightor Doyle,Referee,Paranormal Activity 4,2012
130302,130302,Georgica Pettus,Sarah,Paranormal Activity 4,2012
130303,130303,Constance Esposito,Robbie's mom's friend,Paranormal Activity 4,2012
130304,130304,Ty Dawson,Shadow Boy #1,Paranormal Activity 4,2012
130305,130305,Jonah Pasco,Shadow Boy #2,Paranormal Activity 4,2012
130311,130311,Catherine Keener,Andrea Phillips,Captain Phillips,2013
130312,130312,Tom Hanks,Captain Richard Phillips,Captain Phillips,2013
130313,130313,Max Wrottesley,Sub Lieutenant P. Ashton,Captain Phillips,2013
130314,130314,Omar Berdouni,Nemo,Captain Phillips,2013
130315,130315,Corey Johnson,Ken Quinn,Captain Phillips,2013
130316,130316,Chris Mulkey,John Cronan,Captain Phillips,2013
130317,130317,Yul Vazquez,Frank Castellano,Captain Phillips,2013
130318,130318,Max Martini,SEAL Commander,Captain Phillips,2013
130319,130319,John Magaro,Dan Phillips,Captain Phillips,2013
130320,130320,Roger Edwards,Sailor #1,Captain Phillips,2013
130321,130321,Rey Hernandez,SEAL Sniper,Captain Phillips,2013
130322,130322,Michael Chernus,Shane Murphy,Captain Phillips,2013
130323,130323,Angus MacInnes,John A White,Captain Phillips,2013
130324,130324,David Warshofsky,Mike Perry,Captain Phillips,2013
130325,130325,George J. Vezina,Cab Driver and Customs Agent,Captain Phillips,2013
130326,130326,Vincenzo Nicoli,Andrew,Captain Phillips,2013
130327,130327,Barkhad Abdi,Abduwali Muse,Captain Phillips,2013
130328,130328,Natasha Lyonne,Lisa Bradford,Clutter,2013
130329,130329,Kathy Najimy,Ethel Bradford,Clutter,2013
130330,130330,Carol Kane,Linda Bradford,Clutter,2013
130331,130331,Dan Hedaya,Walter Bickford,Clutter,2013
130332,130332,Joshua Leonard,Charlie Bradford,Clutter,2013
130333,130333,Maria Dizzia,Sandra,Clutter,2013
130334,130334,Halley Feiffer,Penny Bradford,Clutter,2013
130335,130335,Daniel London,Miles Bickford,Clutter,2013
130336,130336,James Colby,Chuck Bradford,Clutter,2013
130337,130337,Andrea Rosen,Betsy,Clutter,2013
130338,130338,Rafael Sardina,Foreclosed Dad,Clutter,2013
130339,130339,Glenn Kalison,Mitchell,Clutter,2013
130340,130340,Maria-Christina Oliveras,Foreclosed Mom,Clutter,2013
130341,130341,Heidi Schreck,Lady in Yard,Clutter,2013
130342,130342,Luke Forbes,Sandra's Date,Clutter,2013
130472,130472,Diora Baird,Arielle,Transit,2012
130473,130473,Jim Caviezel,Nate,Transit,2012
130474,130474,Elisabeth R?hm,Robyn,Transit,2012
130475,130475,James Frain,Marek,Transit,2012
130476,130476,Sterling Knight,Shane,Transit,2012
130477,130477,Harold Perrineau Jr.,Losada,Transit,2012
130478,130478,Ryan Donowho,Evers,Transit,2012
130479,130479,Jake Cherry,Kenny,Transit,2012
130480,130480,Robbie Jones,Dallas,Transit,2012
130481,130481,Griff Furst,Lt. B. Morgan,Transit,2012
130482,130482,J.D. Evermore,Sgt. Doucette,Transit,2012
130483,130483,Rob Boltin,Sgt. Spurlock,Transit,2012
130484,130484,Douglas M. Griffin,Lt. Paolo,Transit,2012
130851,130851,Tim Robbins,Mike,Thanks for Sharing,2012
130852,130852,Mark Ruffalo,Adam,Thanks for Sharing,2012
130853,130853,Poorna Jagannathan,Dr. Kazhani,Thanks for Sharing,2012
130854,130854,Jordan Dean,Jordan,Thanks for Sharing,2012
130855,130855,Josh Gad,Neil,Thanks for Sharing,2012
130856,130856,"Isiah Whitlock, Jr.",Charles,Thanks for Sharing,2012
130857,130857,Emily Meade,Becky,Thanks for Sharing,2012
130858,130858,Carol Kane,Roberta,Thanks for Sharing,2012
130859,130859,Patrick Fugit,Danny,Thanks for Sharing,2012
130860,130860,Joely Richardson,Katie,Thanks for Sharing,2012
130861,130861,P!nk,Dede,Thanks for Sharing,2012
130862,130862,Gwyneth Paltrow,Phoebe,Thanks for Sharing,2012
130863,130863,Dimitri Meskouris,Ronald,Thanks for Sharing,2012
130864,130864,Michaela Watkins,Margo,Thanks for Sharing,2012
130865,130865,Natalia Volkodaeva,Ana,Thanks for Sharing,2012
130866,130866,Paul Urcioli,Owner,Thanks for Sharing,2012
130867,130867,Kenneth Maharaj,Cabbie,Thanks for Sharing,2012
130868,130868,Meng Ai,Mini-Mart Cashier,Thanks for Sharing,2012
130869,130869,Juan Leon,Cashier,Thanks for Sharing,2012
130870,130870,Geoffrey Molloy,Mustache Man,Thanks for Sharing,2012
130871,130871,Okieriete Onaodowan,Lou,Thanks for Sharing,2012
130872,130872,Maureen Sebastian,Subway Woman,Thanks for Sharing,2012
130873,130873,Marcus Neville,Peter,Thanks for Sharing,2012
130874,130874,Sarah Baskin,Waitress,Thanks for Sharing,2012
130875,130875,Alexis Suarez,Paramedic,Thanks for Sharing,2012
130876,130876,Terry Walters,Female Addict,Thanks for Sharing,2012
130877,130877,George Demas,Addict #1,Thanks for Sharing,2012
130878,130878,David Wain,Addict #2,Thanks for Sharing,2012
130879,130879,Brian Koppelman,Addidct #3,Thanks for Sharing,2012
130880,130880,Geoffrey Cantor,Addict #4,Thanks for Sharing,2012
130881,130881,Gary Silberman,Meeting Man #1,Thanks for Sharing,2012
130882,130882,Ben Boime,Meeting Man #2,Thanks for Sharing,2012
130883,130883,Amy Casey,Central Park Biker,Thanks for Sharing,2012
130884,130884,Caryn Cueto,Beautiful Woman,Thanks for Sharing,2012
130885,130885,Marshall Factora,Sex Addict Group Member,Thanks for Sharing,2012
130886,130886,Johnathan Hallgrey,12 Step Program Sex Addict #3,Thanks for Sharing,2012
130887,130887,Tony Joe,Mail executive ,Thanks for Sharing,2012
130888,130888,Kyle Knauf,12 Step Addict #1,Thanks for Sharing,2012
130889,130889,Marty Krzywonos,Recovering Sex Addict,Thanks for Sharing,2012
130890,130890,Loydeen,Bug Eater,Thanks for Sharing,2012
130891,130891,Rob Marrone,12 Step Addict #2,Thanks for Sharing,2012
130892,130892,Chris Nu?ez,Crackhead Junkie,Thanks for Sharing,2012
130893,130893,Liza Petrosyan,Gastronaut #1,Thanks for Sharing,2012
130894,130894,Caine Sheppard,Hipster on train,Thanks for Sharing,2012
130895,130895,Michael Ray Solis,Gastronaut #2,Thanks for Sharing,2012
130896,130896,Steven Vigil,Sex Addict,Thanks for Sharing,2012
130897,130897,Andre Ward,Kai,Thanks for Sharing,2012
130906,130906,Anton Yelchin,,Odd Thomas,2013
130907,130907,Gugu Mbatha-Raw,Viola,Odd Thomas,2013
130908,130908,Morse Bicknell,Kevin Goss,Odd Thomas,2013
130909,130909,Willem Dafoe,Wyatt Porter,Odd Thomas,2013
130910,130910,Patton Oswalt,Ozzie P. Boone,Odd Thomas,2013
130911,130911,Kyle McKeever,Bern Eckles,Odd Thomas,2013
130912,130912,Melissa Ordway,Lysette,Odd Thomas,2013
130913,130913,Jack Justice,Odd Thomas,Odd Thomas,2013
130914,130914,Addison Timlin,Stormy Llewellyn,Odd Thomas,2013
130915,130915,Nico Tortorella,Simon Varner,Odd Thomas,2013
130916,130916,Kyle T. Cowan,Lyle,Odd Thomas,2013
130917,130917,Carsten H.W. Lorenz,Butch,Odd Thomas,2013
130918,130918,Shuler Hensley,Fungus Bob,Odd Thomas,2013
130919,130919,Laurel Harris,Karla Porter,Odd Thomas,2013
130920,130920,Matthew Page,Harlo,Odd Thomas,2013
130921,130921,50 Cent,Shamus Cocobolo,Odd Thomas,2013
130937,130937,Christina Hendricks,,The Bleeder,2012
130938,130938,Naomi Watts,,The Bleeder,2012
130939,130939,Liev Schreiber,,The Bleeder,2012
130940,130940,Christina Hendricks,,Seconds of Pleasure,2012
130941,130941,Julia Stiles,,Seconds of Pleasure,2012
130942,130942,Brendan Fraser,,Seconds of Pleasure,2012
130943,130943,Matt Dillon,,Seconds of Pleasure,2012
130944,130944,Kristin Scott Thomas,,Seconds of Pleasure,2012
131070,131070,Emma Roberts,Nancy Michaelides,Empire State,2013
131071,131071,Liam Hemsworth,Chris Potamitis,Empire State,2013
131072,131072,Dwayne Johnson,James Ransome,Empire State,2013
131090,131090,Elijah Burke,,Turning Point 2010 (TV),2012
131091,131091,Raven,,Turning Point 2010 (TV),2012
131092,131092,Lisa Marie Varon,,Turning Point 2010 (TV),2012
131093,131093,Chris Sabin,,Turning Point 2010 (TV),2012
131094,131094,Mickie James,,Turning Point 2010 (TV),2012
131095,131095,Doug Williams,,Turning Point 2010 (TV),2012
131096,131096,Rob Van Dam,,Turning Point 2010 (TV),2012
131097,131097,Tommy Dreamer,,Turning Point 2010 (TV),2012
131098,131098,Jeff Hardy,,Turning Point 2010 (TV),2012
131099,131099,Kazarian,,Turning Point 2010 (TV),2012
131100,131100,Samoa Joe,,Turning Point 2010 (TV),2012
131101,131101,Jeff Jarrett,,Turning Point 2010 (TV),2012
131102,131102,Allen Jones,,Turning Point 2010 (TV),2012
131103,131103,Matt Morgan,,Turning Point 2010 (TV),2012
131104,131104,Rhino,,Turning Point 2010 (TV),2012
131152,131152,Gillian Jacobs,Lauren,Adventures in the Sin Bin,2012
131153,131153,Benjamin McKenzie,Michael,Adventures in the Sin Bin,2012
131154,131154,Jeff Garlin,Dean Theatard,Adventures in the Sin Bin,2012
131155,131155,Michael Seater,Brian,Adventures in the Sin Bin,2012
131156,131156,Chance Bone,Glenn,Adventures in the Sin Bin,2012
131157,131157,Brian Petsos,Benny,Adventures in the Sin Bin,2012
131158,131158,Nick Bastounes,Sal,Adventures in the Sin Bin,2012
131159,131159,Tim Blake Nelson,Officer Totsch,Adventures in the Sin Bin,2012
131160,131160,Bo Burnham,Tony,Adventures in the Sin Bin,2012
131161,131161,Brenda Marie King,Kim,Adventures in the Sin Bin,2012
131162,131162,Gabriel Notarangelo,Steve,Adventures in the Sin Bin,2012
131163,131163,Stephanie Kerbis,Erica,Adventures in the Sin Bin,2012
131164,131164,Emily Meade,Suzie,Adventures in the Sin Bin,2012
131189,131189,Ashley C. Williams,Maggie,Hallow Pointe,2012
131190,131190,Leslie Easterbrook,Madeline Price,Hallow Pointe,2012
131306,131306,Mia Wasikowska,Scarlet,Stainless Steel,2012
131307,131307,Tamzin Merchant,Tammy Watts,Stainless Steel,2012
131308,131308,Jamie Bell,Paul Rufus,Stainless Steel,2012
131309,131309,Judi Dench,Ms Begley,Stainless Steel,2012
131310,131310,Caterina Murino,Ramona Steel,Stainless Steel,2012
131663,131663,Eli Roth,Gringo,Aftershock,2012
131664,131664,Andrea Osv?rt,Monica,Aftershock,2012
131665,131665,Selena Gomez,Lisa,Aftershock,2012
131666,131666,Ariel Levy,Ariel,Aftershock,2012
131667,131667,Nicolas Martinez,Pollo,Aftershock,2012
131668,131668,Lorenza Izzo,Kylie,Aftershock,2012
131669,131669,Natasha Yarovenko,Irina,Aftershock,2012
131670,131670,Ignacia Allamand,,Aftershock,2012
131671,131671,Dayana Amigo,,Aftershock,2012
131672,131672,Paz Bascu??n,,Aftershock,2012
131673,131673,Robert De Niro,Benjamin Ford,Killing Season,2013
131674,131674,John Travolta,Emil Kovac,Killing Season,2013
131675,131675,Milo Ventimiglia,Chris Ford,Killing Season,2013
131676,131676,Elizabeth Olin,Sarah Ford,Killing Season,2013
131677,131677,Diana Lubenova,Elena,Killing Season,2013
131678,131678,Kalin Sarmenov,Serbian,Killing Season,2013
131679,131679,Stefan Shterev,Bar Customer,Killing Season,2013
131682,131682,Corbin Allred,Corporal James Rossi,Saints and Soldiers: Airborne Creed,2012
131683,131683,David Nibley,Sergeant Caleb Jones,Saints and Soldiers: Airborne Creed,2012
131684,131684,Jasen Wade,Corporal Harland Curtis,Saints and Soldiers: Airborne Creed,2012
131685,131685,Virginie Fourtina Anderson,Emilie,Saints and Soldiers: Airborne Creed,2012
131686,131686,Lincoln Hoppe,Erich Neumann,Saints and Soldiers: Airborne Creed,2012
131687,131687,Nichelle Aiden,Charlotte,Saints and Soldiers: Airborne Creed,2012
131688,131688,Loic Anthian,Phillipe,Saints and Soldiers: Airborne Creed,2012
131689,131689,Lance Otto,Jacques,Saints and Soldiers: Airborne Creed,2012
131690,131690,Rick Macy,Antoine,Saints and Soldiers: Airborne Creed,2012
